지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 이슬점온도(°C),평균 상대습도(%),합계 일조시간(hr)
165,목포,2014-12-12,2.7,.6,4.6,.3,4,-.3,81.9,2.5
165,목포,2014-12-13,.4,-.9,2.9,7.3,3.7,-.1,97.5,1.6
165,목포,2014-12-14,1,-2.7,5.3,.4,1.4,-.7,89.5,9.2
165,목포,2014-12-15,4.8,.3,9,.2,3.3,2.2,85,2.9
165,목포,2014-12-16,1.2,-2.5,7.2,13,8.1,.4,94.6,2.3
165,목포,2014-12-17,-2,-5.1,.3,24.1,6.7,-3.2,91.9,1.9
165,목포,2014-12-18,-1,-5.1,2.3,,5,-5.6,70.9,9.2
165,목포,2014-12-19,0,-5.7,3.4,2.5,1.6,-2.1,85.9,1.2
165,목포,2014-12-20,2.6,1,4.8,2.5,6.2,-.7,80.1,5.3
165,목포,2014-12-21,-.5,-1.7,1.7,7.2,3.8,-1.3,94.4,2.6
165,목포,2014-12-22,2.3,-1.7,4.4,4.4,4.7,-1.4,76.5,3.7
165,목포,2014-12-23,4.7,1.2,8.9,,1.6,2.2,85.5,7.1
165,목포,2014-12-24,5.2,2.6,9.5,,4.1,3.2,87.9,5.3
165,목포,2014-12-25,2.7,.3,5.3,,5.7,-1.5,74.1,8.9
165,목포,2014-12-26,.2,-2.7,5,,3.5,-3.7,75.5,9.1
165,목포,2014-12-27,.6,-4,7.6,,1.7,-3.3,76.3,9
165,목포,2014-12-28,1.8,-2.7,6.2,,1.5,-.6,85.5,2.2
165,목포,2014-12-29,5.6,2.3,9.3,.3,2.2,3.9,89.6,5.7
165,목포,2014-12-30,6.7,3,10.4,,3,2,74,8.6
165,목포,2014-12-31,3,-1.4,8.9,.4,7,.4,83.8,3.2
165,목포,2015-01-01,-1.4,-3.1,-.4,2.2,8.8,-3.1,88,4
165,목포,2015-01-02,1,-1.3,5,.1,6.6,-2.6,77.8,7.5
165,목포,2015-01-03,.4,-4.5,5.6,,1.4,-2.8,79.6,8
165,목포,2015-01-04,4.9,.8,10.5,,1.8,3.2,89.8,8.3
165,목포,2015-01-05,6.9,.5,12.8,9.3,2.5,5.4,91.9,4.2
165,목포,2015-01-06,2.6,-.5,12.3,.3,9.1,-.6,80.6,8.1
165,목포,2015-01-07,0,-3.7,2.7,,6.7,-3.9,74.6,6.5
165,목포,2015-01-08,1.7,-.3,4.4,,5.5,-1.2,80.9,3.6
165,목포,2015-01-09,3.9,1.1,6.9,,4.5,-.1,76,7.7
165,목포,2015-01-10,3.5,.3,6.7,,2.8,.9,84,8
165,목포,2015-01-11,2.6,.4,6.8,,5.8,-.1,83.1,6.7
165,목포,2015-01-12,-.1,-3.1,4.1,,3.7,-4.9,70.8,9.3
165,목포,2015-01-13,3.1,-3.2,9.4,,1,-.9,76.3,4.1
165,목포,2015-01-14,4.9,3.1,6.3,,1.6,2.2,83.3,0
165,목포,2015-01-15,3.5,-.1,8.4,,3.6,1.8,89.9,7.7
165,목포,2015-01-16,3.1,.7,5.5,.3,3.3,1.7,91.1,0
165,목포,2015-01-17,.7,-2.6,3.3,,7.4,-3,76.4,8.6
165,목포,2015-01-18,1.7,-4.2,6.5,.1,2.6,-.5,86.1,5.3
165,목포,2015-01-19,4.3,2,7,,5.9,.1,74.5,6.5
165,목포,2015-01-20,1.9,-2.5,5.9,,2.2,-1.2,80.3,8.1
165,목포,2015-01-21,4.7,2.6,5.9,6.4,1.7,3.6,93.1,0
165,목포,2015-01-22,3.8,2,6.5,0,6,2.1,89.6,5.7
165,목포,2015-01-23,3.1,.5,7.1,,2.5,.2,82.1,9.5
165,목포,2015-01-24,4.1,-.1,9.9,,1.5,1.3,83.6,6.5
165,목포,2015-01-25,7.2,2.2,11.7,12.5,2.8,5.9,91.8,0
165,목포,2015-01-26,5.9,3.4,9.3,0,4.8,5.6,98.8,0
165,목포,2015-01-27,1.1,-1.1,3.6,,8.1,-1.6,82.6,4.6
165,목포,2015-01-28,-1.1,-3.1,2.4,,4.6,-5,75.4,6.3
165,목포,2015-01-29,-.1,-3,1.1,9.4,1.7,-1.2,92.5,0
165,목포,2015-01-30,.6,-.8,2.6,.5,6.2,-1.4,86.6,4.8
165,목포,2015-01-31,-.7,-3.3,2.6,0,5.6,-4.4,76.1,8.7
165,목포,2015-02-01,-.9,-6.1,4.5,,3.1,-4.1,79.9,9.8
165,목포,2015-02-02,1,-1.8,6.2,,3,-2.1,80.8,7.7
165,목포,2015-02-03,.9,-3.5,6.2,,2.8,-1.6,83.8,8
165,목포,2015-02-04,1.8,-1,5.7,0,2.4,.9,94.1,1.8
165,목포,2015-02-05,1.9,0,4,.5,5.5,-.5,85,3.6
165,목포,2015-02-06,2.5,.5,4.8,,3.5,-1.3,75.9,1.7
165,목포,2015-02-07,3,-.6,7,,2.1,.6,85.3,2.8
165,목포,2015-02-08,-3,-4.8,3.3,.2,10.5,-5.6,82.3,6.1
165,목포,2015-02-09,-1.2,-5.6,1.7,.2,5.4,-6,70.8,9.4
165,목포,2015-02-10,4.6,1.3,7.1,,4.2,1.1,78.4,7.9
165,목포,2015-02-11,6,1.4,10.1,,3,3.1,82.8,8.6
165,목포,2015-02-12,2.2,-.4,6,,7,-2.6,70.9,8.7
165,목포,2015-02-13,.4,-4.1,5.1,,3.3,-4.3,71.3,8.4
165,목포,2015-02-14,3.9,-2.7,10.4,,2.5,1.3,84.6,9.1
165,목포,2015-02-15,7.9,4.9,10.4,18.8,2.7,6.8,93.3,0
165,목포,2015-02-16,7.6,4.9,9,.4,4.6,7.4,98.9,0
165,목포,2015-02-17,4.7,3.6,7.2,0,6.6,2,83.3,7.2
165,목포,2015-02-18,3,2.3,3.6,,6.5,.8,85.6,0
165,목포,2015-02-19,3,.3,7,,4.3,-.7,77.5,8.7
165,목포,2015-02-20,5.7,-1.2,11.6,,2.5,2.3,80.5,6.6
165,목포,2015-02-21,9,6.6,11.9,1.9,3.5,8.1,95.4,0
165,목포,2015-02-22,5,1.7,8.3,.9,5.3,3.5,90.8,4.4
165,목포,2015-02-23,3.6,.6,7.8,,4.8,.4,80.3,6.8
165,목포,2015-02-24,4,.7,9.3,,3.3,-.2,76,9.4
165,목포,2015-02-25,5.8,1.2,10.2,,1.5,-.7,64.6,1.1
165,목포,2015-02-26,4.5,.7,7.7,,6.1,.6,76.8,6.7
165,목포,2015-02-27,.4,-2.6,3,,7.2,-4.1,72.3,4.9
165,목포,2015-02-28,2.8,-2.9,7.3,2.8,1.1,-1.6,74.4,.1
165,목포,2015-03-01,3.7,2.2,6.9,1.4,5.3,1.3,85.8,4.9
165,목포,2015-03-02,4.1,-.6,8.5,,2.1,-1.1,72.3,10.2
165,목포,2015-03-03,4.7,2.5,9,2.1,3.6,2.3,85.5,3.5
165,목포,2015-03-04,1,-.6,3.4,0,9.6,-5.3,62.9,7.4
165,목포,2015-03-05,1.2,-3.2,5.6,,4,-3.9,69.9,6.6
165,목포,2015-03-06,3.5,-.7,9.8,,2.1,-.9,74.3,7.3
165,목포,2015-03-07,4.3,.8,10.4,,3,-.4,74.9,10.4
165,목포,2015-03-08,7.3,-.6,15.5,,2.2,.5,66,9.6
165,목포,2015-03-09,3.6,-2.2,7.9,.4,7.5,.8,82.5,8.3
165,목포,2015-03-10,-.5,-3.2,1.9,0,9.8,-6.1,66,8.8
165,목포,2015-03-11,4.3,.2,7.7,,5.6,-.8,70.4,10.5
165,목포,2015-03-12,5.2,.3,9.1,,3.4,-1.6,64.1,10.7
165,목포,2015-03-13,7.8,5,10.9,.4,2.8,6.8,94.1,0
165,목포,2015-03-14,4.7,-.4,9.7,,2.7,-1.9,67.1,7.7
165,목포,2015-03-15,6.2,.3,13.3,,1.7,-1,64.3,7.8
165,목포,2015-03-16,10.2,3.6,19.2,,1.5,2.5,61.9,9
165,목포,2015-03-17,12.3,5.8,19.8,,1.6,4.6,61.8,5.3
165,목포,2015-03-18,12.7,10.7,15.2,29.1,2.3,12.2,97.8,0
165,목포,2015-03-19,10.7,6.9,15.4,.8,2.2,10,96,6.8
165,목포,2015-03-20,9.9,6.9,14.8,,2.3,7.2,84.9,7.1
165,목포,2015-03-21,10.6,6.3,14.9,,1.6,7.2,82,9.3
165,목포,2015-03-22,7.6,3.7,14.3,,4.6,3.5,80.3,9.8
165,목포,2015-03-23,5.6,1.4,10.2,,5.7,-1.3,62.4,11.4
165,목포,2015-03-24,5.4,1.6,10.2,,4.4,-.4,67.4,11.4
165,목포,2015-03-25,5.3,-1.8,12.6,,2.3,-.8,69.5,11.4
165,목포,2015-03-26,6.6,-.1,14.1,,2.2,.3,67.6,11.4
165,목포,2015-03-27,7.9,1.2,16.1,,1.9,2,68.5,8.6
165,목포,2015-03-28,9.9,4.6,16.6,,1.7,2.1,61.6,4.1
165,목포,2015-03-29,10.6,6.5,16.8,,1.9,7.3,81.5,7.5
165,목포,2015-03-30,13.5,7.5,20.5,,2.5,11.3,88.3,10
165,목포,2015-03-31,14.8,12,16.5,.2,3.1,14.7,100,0
165,목포,2015-04-01,14.1,12.2,17.8,.1,2.6,13.6,97.6,.8
165,목포,2015-04-02,15.4,11,19.5,2.1,6.3,14,92.1,6.3
165,목포,2015-04-03,9.5,7.2,17,7.2,4.3,9.4,100,.1
165,목포,2015-04-04,11.9,7.2,16,27.6,3.3,10.1,90.4,3.3
165,목포,2015-04-05,12,10.9,13.5,4.9,1.9,11.9,100,0
165,목포,2015-04-06,9.4,5.6,12.1,7.8,4.8,8.9,97.1,0
165,목포,2015-04-07,7.3,5.3,12,,5.7,4.4,82.6,7.8
165,목포,2015-04-08,7.6,3.6,12.1,,3.3,5.6,88.4,10.2
165,목포,2015-04-09,9.4,5.1,14.7,,2.3,6.1,82,9.2
165,목포,2015-04-10,10.1,5.4,16.5,,3.3,6.1,78.9,11.4
165,목포,2015-04-11,11.9,5,18.9,,1.9,7.5,76.5,10.9
165,목포,2015-04-12,13.2,9.2,19.2,7.6,2.6,3.9,59.9,2.5
165,목포,2015-04-13,10.6,7.7,13.5,8.4,2,9.5,94,0
165,목포,2015-04-14,8.8,6.5,12.6,3.6,2.3,7.2,91.1,7.6
165,목포,2015-04-15,12,7.3,17.3,.2,3.2,9.7,87.6,11.3
165,목포,2015-04-16,11.9,6.9,19.8,.9,4.6,9.9,88.6,6.2
165,목포,2015-04-17,11.7,5.9,17.1,,2.7,2.8,60.6,11.8
165,목포,2015-04-18,14.3,9.4,19.3,.1,3.3,6.8,64,2.9
165,목포,2015-04-19,15.7,13.8,16.7,7,3.1,15.6,100,0
165,목포,2015-04-20,11.8,10.4,13.9,2.4,2.9,11.7,100,.2
165,목포,2015-04-21,11.8,7.9,16.9,,2.4,8.7,83.3,11
165,목포,2015-04-22,12.2,7.2,18,,2.3,7.3,75.4,11.9
165,목포,2015-04-23,13.5,7.6,19.3,,1.7,6,66.1,9.4
165,목포,2015-04-24,14,10.2,19.5,,2.1,9.6,76.9,7.5
165,목포,2015-04-25,15,7.7,22.6,,1.9,6.2,61.8,12.3
165,목포,2015-04-26,16.5,9.4,23.1,,1.8,6.1,54.6,12.2
165,목포,2015-04-27,18,11.5,24,,2.4,9.2,63.6,11.8
165,목포,2015-04-28,17.1,14.9,20.4,43.9,3.5,16.2,94.6,.9
165,목포,2015-04-29,16.7,14.9,20.5,32.9,2.6,16.4,98.4,1.6
165,목포,2015-04-30,17.8,15.1,23,2.9,2.2,16.5,93,7.4
165,목포,2015-05-01,17.7,13.6,22.9,,1.6,16.6,94.3,10.6
165,목포,2015-05-02,19,14.6,23.2,14.4,3.3,17.2,90.5,6.4
165,목포,2015-05-03,17,13.3,19.6,10.3,3.5,16.9,100,0
165,목포,2015-05-04,14,11.1,18.8,,6.2,9.5,76.6,9.8
165,목포,2015-05-05,12.5,6.7,17.7,,2.4,5.6,66,12.2
165,목포,2015-05-06,13.9,8.6,19.1,,1.5,8.5,72.4,2.5
165,목포,2015-05-07,15.1,9.8,21.4,,2.1,8,67.3,12.1
165,목포,2015-05-08,16.9,10.4,22.3,0,1.5,11.2,72.5,8
165,목포,2015-05-09,17.6,13.6,23.6,.1,3.6,13.4,78.6,11.1
165,목포,2015-05-10,17.5,12.9,23.3,,2.1,15.5,89.6,10.8
165,목포,2015-05-11,16.6,14.7,18.7,22.7,5.4,15.4,93.8,.5
165,목포,2015-05-12,15.3,12,17.7,4.8,5.7,12.7,85.5,11.8
165,목포,2015-05-13,18.9,14.8,23.9,,5.1,12.7,68.9,12.4
165,목포,2015-05-14,19.9,16.3,25.2,,4.1,18.8,93.9,5.9
165,목포,2015-05-15,18,15.3,22.7,6.7,2.5,17.6,98.3,2.9
165,목포,2015-05-16,16.8,12,22.4,,4.3,12,77.5,12.4
165,목포,2015-05-17,18.2,11.4,25.1,,1.9,10.2,65.3,6.6
165,목포,2015-05-18,15.8,14.6,17.2,6.6,2.2,14.5,93.4,0
165,목포,2015-05-19,16.3,13.8,22.3,,1.8,15.7,96.5,7.7
165,목포,2015-05-20,16.7,12.9,22,,4.5,12.6,80,12.3
165,목포,2015-05-21,17.6,12.5,24.3,,2.7,14.2,82.4,10.2
165,목포,2015-05-22,19.1,14.7,25.1,,1.6,13.9,74.4,8.1
165,목포,2015-05-23,18.3,15.7,23.3,0,1.7,15.1,83.6,5
165,목포,2015-05-24,18.8,14.5,25.4,,3.3,13.1,73.4,12.3
165,목포,2015-05-25,18.2,12.3,24.8,,3.1,14.3,80.5,12.5
165,목포,2015-05-26,19.4,14.5,27.8,,2.8,16.5,85.6,11.2
165,목포,2015-05-27,20.8,14.6,27.6,,1.4,12.9,63.3,10.7
165,목포,2015-05-28,22.4,18.4,28.1,,1.6,14.5,62.9,9.3
165,목포,2015-05-29,22.2,16.8,27.8,0,1.8,16.6,73.1,12.2
165,목포,2015-05-30,19.3,16.2,23.6,12.2,3.2,18.4,95.6,3.8
165,목포,2015-05-31,19.8,15.9,24.2,,2.7,17.8,89,12.3
165,목포,2015-06-01,21,16.7,26.3,,1.5,17.3,82.6,11
165,목포,2015-06-02,20.4,17.5,25.1,0,1.6,18,87.4,.1
165,목포,2015-06-03,20.6,17.1,25.2,,6.1,13.8,67.9,11.1
165,목포,2015-06-04,21.1,15.4,26.7,,1.9,12.2,59,10.9
165,목포,2015-06-05,17.8,14.8,20.8,3.9,2,13.4,76.6,6
165,목포,2015-06-06,20.1,14.4,25.7,,3.3,13.3,68.4,12.2
165,목포,2015-06-07,20.8,17.2,26,,3.4,15.3,72.4,7.8
165,목포,2015-06-08,20.3,17.9,22.9,2.3,1.8,17.9,86.6,.1
165,목포,2015-06-09,21.7,19.1,26.4,,2.5,18.5,83,6.7
165,목포,2015-06-10,23.2,17.9,29.1,,2.5,17.3,71.6,11
165,목포,2015-06-11,22.8,20.5,25.6,.7,3.1,20.4,86.9,2.2
165,목포,2015-06-12,24.2,19.5,29.6,,2.8,17,68.1,10.5
165,목포,2015-06-13,23.4,20.5,27.3,,4.3,19.8,81.5,.6
165,목포,2015-06-14,23.8,20.1,27.3,,4,19.8,79.1,7.4
165,목포,2015-06-15,22.4,20,25.3,,2.3,19.8,85.6,1.8
165,목포,2015-06-16,21.5,19.5,25.3,0,2.8,18.7,84.8,7.2
165,목포,2015-06-17,21,18.8,24.2,1.5,1.9,18.3,85.3,0
165,목포,2015-06-18,22.2,18.1,26.8,,2.3,18.5,80.5,8.9
165,목포,2015-06-19,22.5,19.9,27,,2.1,19.1,82.6,9.6
165,목포,2015-06-20,20.1,18.7,22.2,34,2.6,18.3,89.3,.3
165,목포,2015-06-21,20.9,18.3,24.6,,1.8,18.1,84.8,5.6
165,목포,2015-06-22,21.7,18.5,25.7,,2.3,17.5,78,9.1
165,목포,2015-06-23,23.4,19.6,27.9,,1.8,18.8,76.6,8.7
165,목포,2015-06-24,21.5,19.9,24.1,3.7,1.3,19.3,88.1,0
165,목포,2015-06-25,21.3,19.4,24.9,44.5,2.7,18.6,85.3,0
165,목포,2015-06-26,21,20,23,7.9,5.6,19,88.5,.5
165,목포,2015-06-27,21.4,19.7,23.7,,2.6,18.6,84.6,.9
165,목포,2015-06-28,22,18.6,26,,2.1,18.9,83.3,6.3
165,목포,2015-06-29,21.4,19.4,24,,1.6,19.4,88.9,.9
165,목포,2015-06-30,20.1,19.8,20.5,19.3,1.4,18.4,90,0
165,목포,2015-07-01,21.7,19.5,24.3,.2,4.1,18.1,81,9.5
165,목포,2015-07-02,22.2,17.9,26.2,,2.1,18.6,81,10.6
165,목포,2015-07-03,23.1,20.3,27.4,,2.9,17.9,74.9,6.1
165,목포,2015-07-04,21.7,19.4,25.2,,1.8,17.4,78.1,7.6
165,목포,2015-07-05,21.8,18.8,25.5,,1.8,17.5,77.8,9.8
165,목포,2015-07-06,21.7,19,24.8,,1.1,18.2,81,1.8
165,목포,2015-07-07,20.1,18.8,21.5,23.9,1.3,18.1,88.9,0
165,목포,2015-07-08,22.6,19.7,25.5,2,1.4,20.7,89.5,0
165,목포,2015-07-09,25.8,22.4,29.3,3.1,2.3,22.9,84.4,6.4
165,목포,2015-07-10,27.5,23,32.6,,1.6,23.7,80.8,10.4
165,목포,2015-07-11,25.5,23.7,28.6,46.3,2.3,22.7,85,.3
165,목포,2015-07-12,23.7,21.4,25.4,58.7,7.3,21.9,90,0
165,목포,2015-07-13,23,21.4,25.8,5.9,5.3,20.6,87,1.8
165,목포,2015-07-14,24.5,21,29.4,,2.2,22.1,87,3.6
165,목포,2015-07-15,25.3,22.6,29,0,1.6,22.5,85,5.4
165,목포,2015-07-16,24.3,22.5,26.9,,1.8,21.9,87.1,6.2
165,목포,2015-07-17,24.3,21.6,29,,2.1,20.7,81.1,11
165,목포,2015-07-18,24,21.6,27.3,,2.7,20.5,81.6,4.7
165,목포,2015-07-19,25.9,21.5,30.9,.3,1.5,22,80,8.7
165,목포,2015-07-20,25.6,24.4,28.3,1.7,1.1,23.8,89.9,.5
165,목포,2015-07-21,25.1,23.4,27.7,.1,1.1,23.2,89.5,.4
165,목포,2015-07-22,26.2,23.6,30.4,,1.9,23.7,86.8,5.5
165,목포,2015-07-23,25.4,24.8,26.8,10.9,4.2,23.6,90,.4
165,목포,2015-07-24,25.1,24.6,25.8,6.4,4.7,23.3,90,0
165,목포,2015-07-25,26.5,24.8,29.4,,5,23.2,82.8,4.4
165,목포,2015-07-26,27.2,23.6,31.3,,2.6,23.2,80.1,12.1
165,목포,2015-07-27,26.3,23.7,29.6,.1,2.3,24,87.9,3.1
165,목포,2015-07-28,27.3,25.3,30.2,0,2,25,87.3,3.1
165,목포,2015-07-29,28.6,25.8,32.3,,3.1,25.7,85,10
165,목포,2015-07-30,28.3,25.9,32.6,,3.4,25.5,85.4,9.8
165,목포,2015-07-31,28,25.5,32.1,,3,25,84.6,8.7
165,목포,2015-08-01,27.9,25.4,31.6,,3.3,24.7,83.5,9.4
165,목포,2015-08-02,27.9,25.9,31.9,,4,25.2,85.5,8
165,목포,2015-08-03,28,24.9,32,,4,24.2,80.8,11.7
165,목포,2015-08-04,28.6,25.6,33.2,,4.4,24.2,78.5,12.1
165,목포,2015-08-05,28.6,25.6,32.8,,2.9,24.8,81,10.6
165,목포,2015-08-06,28.6,24.6,32.8,,1.7,23.9,77,11.4
165,목포,2015-08-07,29.9,25,35.5,,1.7,24,72.8,10.6
165,목포,2015-08-08,28.8,26.5,32.3,,2.4,24.6,78.9,10.1
165,목포,2015-08-09,27.9,24.7,33.4,,2.2,24.1,80.6,9.3
165,목포,2015-08-10,27.1,23.8,31.6,,2.3,23,79.1,4.4
165,목포,2015-08-11,23.6,20.5,25.6,26,1.6,21.6,89.4,0
165,목포,2015-08-12,24.3,21.2,28.2,1.3,3,21.8,86.3,4.1
165,목포,2015-08-13,25.9,23.9,28.8,,2.5,22.7,83.5,7.9
165,목포,2015-08-14,25.4,22.2,29.5,,1.7,22.2,83.5,9.3
165,목포,2015-08-15,26.1,22.4,30.9,,1.6,22.5,81.5,10.6
165,목포,2015-08-16,25.9,23.5,29.7,3.8,1.6,22.9,83.9,1.1
165,목포,2015-08-17,25.7,23.2,29.3,,1.8,22.6,83.8,8.7
165,목포,2015-08-18,26.4,23.8,30.1,,1.3,22.8,81.5,3.8
165,목포,2015-08-19,26.1,23.5,29.2,0,1.1,22.1,79.1,1.7
165,목포,2015-08-20,24.2,22.9,26.1,12,1,22.4,89.8,0
165,목포,2015-08-21,24.8,21.6,28.5,31,3.2,22,84.9,4.7
165,목포,2015-08-22,24.6,23.3,26.5,,1.4,22.5,88.1,.1
165,목포,2015-08-23,25.1,23.5,28,.2,1.5,22.4,85.5,1.4
165,목포,2015-08-24,24.4,23,25.9,1.1,1.2,21.9,86.5,0
165,목포,2015-08-25,22.6,21.7,25.2,11.1,4.1,20.7,89.5,.2
165,목포,2015-08-26,23.5,19.5,27.9,,2.8,18.9,76.9,11.9
165,목포,2015-08-27,24,21,27.1,,2.4,21.1,84.5,9.6
165,목포,2015-08-28,24.3,21.8,28,,1.9,20.9,82.3,9.3
165,목포,2015-08-29,23.9,20.7,28.7,,1.6,20.4,82.1,6.7
165,목포,2015-08-30,24.2,21.6,28.5,,1.2,20.8,82.3,8
165,목포,2015-08-31,24.8,20.8,29,,1.6,21.1,81.3,7
165,목포,2015-09-01,25.3,22.9,28.6,,1.9,21,78.5,9.9
165,목포,2015-09-02,24.7,21.8,29.7,5.6,2.4,21.2,82.1,6.9
165,목포,2015-09-03,23.8,21,27.5,8.9,2.7,21,84.9,8.3
165,목포,2015-09-04,24.7,21.7,29.4,,2.1,21,81.1,11.2
165,목포,2015-09-05,22,18.8,25.6,26.5,2.4,19.2,85.1,0
165,목포,2015-09-06,22.7,18.8,27.9,3.4,2.3,19.7,83.8,6.4
165,목포,2015-09-07,22.5,19.1,26.7,,1.6,17.3,74.3,8.4
165,목포,2015-09-08,22.5,18.2,27.6,,1.9,16,69.8,11.8
165,목포,2015-09-09,21.8,17.1,26.5,,2.5,16.2,72.9,11.8
165,목포,2015-09-10,22.3,17.2,27.9,,2.5,16.2,70.9,11.7
165,목포,2015-09-11,22.5,19.3,26.4,0,1.9,19,81.3,7.2
165,목포,2015-09-12,20.6,18,22.3,6.6,2.8,17.8,84.6,.4
165,목포,2015-09-13,20.6,17,25.5,,3.4,13.2,64.4,11.6
165,목포,2015-09-14,21,16.2,26.9,,1.5,13.8,65.4,7.7
165,목포,2015-09-15,21.5,16.7,26.7,,1.7,13.2,60.4,9.3
165,목포,2015-09-16,20.1,17,22.5,,1.4,14.8,71.8,.6
165,목포,2015-09-17,21.8,17.3,27.2,,2.9,15.9,71.1,11.5
165,목포,2015-09-18,21.5,18.1,25.2,,2.2,17.7,80.1,10
165,목포,2015-09-19,21.5,18.6,25.3,,1.9,18,81.9,9.6
165,목포,2015-09-20,21.5,17.6,26.4,,2,17.5,79.5,7.7
165,목포,2015-09-21,22.2,17.7,27.9,,1.6,17.9,77.8,9.8
165,목포,2015-09-22,22.8,18.3,28.3,,2.3,17.3,72.5,10.2
165,목포,2015-09-23,19.3,18.1,21.3,15.1,1.6,17.2,87.8,0
165,목포,2015-09-24,21.6,17,27.1,,2.4,18.6,84,7.3
165,목포,2015-09-25,22.2,19.7,26.3,,1.7,18.8,82.4,2.3
165,목포,2015-09-26,21.5,18,26.9,,2.9,18.3,83.1,8.3
165,목포,2015-09-27,21.3,17,27.3,,1.9,15.2,70.9,10
165,목포,2015-09-28,22.6,16.4,28.6,,1.7,15.4,66.1,8.5
165,목포,2015-09-29,23.4,17.9,29.2,,1.6,16.7,69,10.9
165,목포,2015-09-30,18.8,17.8,21.5,13.4,2.5,16.2,85.4,0
165,목포,2015-10-01,19.9,15.7,24.1,62.8,6.9,17,84.3,0
165,목포,2015-10-02,17.6,12.2,21.5,,3.8,9.2,60,11
165,목포,2015-10-03,19.4,15,24.4,,2.9,15.4,79.4,8.8
165,목포,2015-10-04,18.9,15.4,25.5,,2,10.9,62.6,4.2
165,목포,2015-10-05,19.8,15.9,24.8,,1.6,12.5,64.8,9.3
165,목포,2015-10-06,19.4,14.2,26.4,,1.9,13.1,69.5,11
165,목포,2015-10-07,19,13.8,25.8,,1.3,13.2,70.8,7.7
165,목포,2015-10-08,19.2,16.9,23,,2.1,16.1,83,3.8
165,목포,2015-10-09,18,15.5,21.7,.8,3.9,9.2,59.3,9.5
165,목포,2015-10-10,17,13.4,22.2,4.9,3.8,11.9,73.4,8
165,목포,2015-10-11,16,12.3,18.5,.3,5.5,7.4,57.9,5.6
165,목포,2015-10-12,16.6,14.7,19.6,,4.9,10.3,67.6,7.9
165,목포,2015-10-13,17,13.3,21.3,,2.8,11.2,70.3,10.6
165,목포,2015-10-14,17.6,13.1,23,,1.9,14.5,83.4,10.4
165,목포,2015-10-15,17.6,13.8,23.6,,1.6,14.2,81.8,8.6
165,목포,2015-10-16,17.3,13,23.4,,2.1,13.7,81.1,8.8
165,목포,2015-10-17,18.2,14,24.4,,1.8,14.6,80.8,9.6
165,목포,2015-10-18,18.2,14.5,24.5,,2.4,14,79.1,7.7
165,목포,2015-10-19,18.4,13.6,24.9,,1.7,14.2,78.5,9.6
165,목포,2015-10-20,18.6,14.7,24,,1.3,15.1,81.1,8
165,목포,2015-10-21,18.6,14.5,24.3,,1.9,14.7,79.5,8.4
165,목포,2015-10-22,19,15,24.1,,1.5,15.8,82.8,7.3
165,목포,2015-10-23,18.4,15.7,23,,1.5,14.7,80.5,4.5
165,목포,2015-10-24,17.1,13.9,21.2,,2.6,14.6,85.6,5.6
165,목포,2015-10-25,16.9,12.5,22.8,,1.9,11.1,70.1,6.3
165,목포,2015-10-26,16.9,12,21.6,,3.4,10,65.4,10
165,목포,2015-10-27,15.5,12.7,18.8,15.4,6.2,10.4,72.6,4.4
165,목포,2015-10-28,14.8,12.1,18.8,,3.5,6,56.3,7.4
165,목포,2015-10-29,14.3,10.8,19.1,0,1.7,9.3,73.3,7
165,목포,2015-10-30,11.9,9.3,15.1,,3.8,3.8,59.1,8.9
165,목포,2015-10-31,10.3,7.4,15.2,,3.2,1.5,55.5,8.6
165,목포,2015-11-01,8.9,6.6,11.4,,1,1.9,61.9,0
165,목포,2015-11-02,11.7,6.7,16.8,1.5,2.4,7.3,75.5,7.6
165,목포,2015-11-03,13.4,8.6,19.8,,1.9,8.7,75.8,9.8
165,목포,2015-11-04,14.2,7.8,21,,1.3,9.8,76.1,8.6
165,목포,2015-11-05,16.4,13,21.9,,1.5,11.5,74.1,1.8
165,목포,2015-11-06,16.8,14.9,19.7,3.8,2.9,12.1,74.6,1
165,목포,2015-11-07,16.5,15.1,18.1,15,4.4,14.4,87.9,0
165,목포,2015-11-08,17.3,15.6,19.1,7.3,3,15.3,88.8,1
165,목포,2015-11-09,13.9,12.4,15.8,.2,4.9,11.1,83.6,0
165,목포,2015-11-10,11.4,7.7,13.8,,4.2,6.2,71.3,0
165,목포,2015-11-11,12.4,7.4,18.5,,1.7,8.9,80.4,5.4
165,목포,2015-11-12,15.8,11.3,20.9,0,1.8,8.9,65.5,7.3
165,목포,2015-11-13,13.3,12,15.5,29,2.2,11.6,90,0
165,목포,2015-11-14,14.9,13.7,16.6,.4,2.8,13.1,89.3,.1
165,목포,2015-11-15,14.1,10.9,18.5,,2.2,11.4,84.8,8.2
165,목포,2015-11-16,14.7,11.4,17.6,12.1,2.8,13,89.6,.6
165,목포,2015-11-17,15.5,14.3,16.5,.1,2.7,13.8,90,.2
165,목포,2015-11-18,14.1,12.9,14.7,17.7,1.6,12.4,90,0
165,목포,2015-11-19,12,11.6,12.9,2.7,1.9,10.4,90,0
165,목포,2015-11-20,12.6,10.6,16.4,,1.9,10.3,86.6,3.9
165,목포,2015-11-21,11.1,8.8,15.4,,1.9,8.2,82.8,2
