조회년도,조사월,조사일,조사회차,시군구명,병해충명,조회값
2023,6,16,2,보성군,흰잎마름병(발생면적율),0.0
2023,6,16,2,보성군,세균벼알마름병(발생추정면적),0.0
2023,6,16,2,보성군,세균벼알마름병(감수율),0.0
2023,6,16,2,보성군,세균벼알마름병(피해율),0.0
2023,6,16,2,보성군,세균벼알마름병(발생면적율),0.0
2023,6,16,2,보성군,줄무늬잎마름병(발생면적),0.0
2023,6,16,2,보성군,줄무늬잎마름병(감수율),0.0
2023,6,16,2,보성군,줄무늬잎마름병(피해율),0.0
2023,6,16,2,보성군,줄무늬잎마름병(발생면적률),0.0
2023,6,16,2,보성군,벼검은줄오갈병(발생면적),0.0
2023,6,16,2,보성군,벼검은줄오갈병(감수율),0.0
2023,6,16,2,보성군,벼검은줄오갈병(피해율),0.0
2023,6,16,2,보성군,벼검은줄오갈병(발생면적률),0.0
2023,6,16,2,보성군,오갈병(발생면적),0.0
2023,6,16,2,보성군,오갈병(감수율),0.0
2023,6,16,2,보성군,오갈병(피해율),0.0
2023,6,16,2,보성군,오갈병(발생면적률),0.0
2023,6,16,2,보성군,이삭누룩병(발생추정면적),0.0
2023,6,16,2,보성군,이삭누룩병(감수율),0.0
2023,6,16,2,보성군,이삭누룩병(피해율),0.0
2023,6,16,2,보성군,이삭누룩병(발생면적율),0.0
2023,6,16,2,보성군,깨씨무늬병(발생추정면적),0.0
2023,6,16,2,보성군,깨씨무늬병(감수율),0.0
2023,6,16,2,보성군,깨씨무늬병(피해율),0.0
2023,6,16,2,보성군,깨씨무늬병(발생면적율),0.0
2023,6,16,2,보성군,벼잎벌레(발생추정면적),0.0
2023,6,16,2,보성군,벼잎벌레(감수율),0.0
2023,6,16,2,보성군,벼잎벌레(피해율),0.0
2023,6,16,2,보성군,벼잎벌레(발생면적율),0.0
2023,6,16,2,보성군,벼애잎굴파리(발생추정면적),0.0
2023,6,16,2,보성군,벼애잎굴파리(감수율),0.0
2023,6,16,2,보성군,벼애잎굴파리(피해율),0.0
2023,6,16,2,보성군,벼애잎굴파리(발생면적율),0.0
2023,6,16,2,보성군,벼줄기굴파리(발생추정면적),0.0
2023,6,16,2,보성군,벼줄기굴파리(감수율),0.0
2023,6,16,2,보성군,벼줄기굴파리(피해율),0.0
2023,6,16,2,보성군,벼줄기굴파리(발생면적율),0.0
2023,6,16,2,보성군,애멸구(발생추정면적),0.0
2023,6,16,2,보성군,애멸구(감수율),0.0
2023,6,16,2,보성군,애멸구(피해율),0.0
2023,6,16,2,보성군,애멸구(발생면적율),0.0
2023,6,16,2,보성군,끝동매미충(발생추정면적),0.0
2023,6,16,2,보성군,끝동매미충(감수율),0.0
2023,6,16,2,보성군,끝동매미충(피해율),0.0
2023,6,16,2,보성군,끝동매미충(발생면적율),0.0
2023,6,16,2,보성군,벼멸구(발생추정면적),0.0
2023,6,16,2,보성군,벼멸구(감수율),0.0
2023,6,16,2,보성군,벼멸구(피해율),0.0
2023,6,16,2,보성군,벼멸구(발생면적율),0.0
2023,6,16,2,보성군,흰등멸구(발생추정면적),0.0
2023,6,16,2,보성군,흰등멸구(감수율),0.0
2023,6,16,2,보성군,흰등멸구(피해율),0.0
2023,6,16,2,보성군,흰등멸구(발생면적율),0.0
2023,6,16,2,보성군,벼물바구미(발생추정면적),0.0
2023,6,16,2,보성군,벼물바구미(감수율),0.0
2023,6,16,2,보성군,벼물바구미(피해율),0.0
2023,6,16,2,보성군,벼물바구미(발생면적율),0.0
2023,6,16,2,보성군,혹명나방(발생추정면적),0.0
2023,6,16,2,보성군,혹명나방(감수율),0.0
2023,6,16,2,보성군,혹명나방(피해율),0.0
2023,6,16,2,보성군,혹명나방(발생면적율),0.0
2023,6,16,2,보성군,멸강나방(발생추정면적),0.0
2023,6,16,2,보성군,멸강나방(감수율),0.0
2023,6,16,2,보성군,멸강나방(피해율),0.0
2023,6,16,2,보성군,멸강나방(발생면적율),0.0
2023,6,16,2,보성군,먹노린재(발생추정면적),0.0
2023,6,16,2,보성군,먹노린재(감수율),0.0
2023,6,16,2,보성군,먹노린재(피해율),0.0
2023,6,16,2,보성군,먹노린재(발생면적율),0.0
2023,6,16,2,보성군,이화명나방1화기(발생면적),0.0
2023,6,16,2,보성군,이화명나방1화기(감수율),0.0
2023,6,16,2,보성군,이화명나방1화기(피해율),0.0
2023,6,16,2,보성군,이화명나방1화기(발생면적률),0.0
2023,6,16,2,보성군,이화명나방2화기(발생면적),0.0
2023,6,16,2,보성군,이화명나방2화기(감수율),0.0
2023,6,16,2,보성군,이화명나방2화기(피해율),0.0
2023,6,16,2,보성군,이화명나방2화기(발생면적률),0.0
2023,6,16,2,순천시,잎도열병(발생추정면적),0.0
2023,6,16,2,순천시,잎도열병(감수율),0.0
2023,6,16,2,순천시,잎도열병(피해율),0.0
2023,6,16,2,순천시,잎도열병(발생면적율),0.0
2023,6,16,2,순천시,이삭도열병(발생추정면적),0.0
2023,6,16,2,순천시,이삭도열병(감수율),0.0
2023,6,16,2,순천시,이삭도열병(피해율),0.0
2023,6,16,2,순천시,이삭도열병(발생면적율),0.0
2023,6,16,2,순천시,잎집무늬마름병(발생추정면적),0.0
2023,6,16,2,순천시,잎집무늬마름병(감수율),0.0
2023,6,16,2,순천시,잎집무늬마름병(피해율),0.0
2023,6,16,2,순천시,잎집무늬마름병(발생면적율),0.0
2023,6,16,2,순천시,흰잎마름병(발생추정면적),0.0
2023,6,16,2,순천시,흰잎마름병(감수율),0.0
2023,6,16,2,순천시,흰잎마름병(피해율),0.0
2023,6,16,2,순천시,흰잎마름병(발생면적율),0.0
2023,6,16,2,순천시,세균벼알마름병(발생추정면적),0.0
2023,6,16,2,순천시,세균벼알마름병(감수율),0.0
2023,6,16,2,순천시,세균벼알마름병(피해율),0.0
2023,6,16,2,순천시,세균벼알마름병(발생면적율),0.0
2023,6,16,2,순천시,줄무늬잎마름병(발생면적),0.0
2023,6,16,2,순천시,줄무늬잎마름병(감수율),0.0
2023,6,16,2,순천시,줄무늬잎마름병(피해율),0.0
2023,6,16,2,순천시,줄무늬잎마름병(발생면적률),0.0
2023,6,16,2,순천시,벼검은줄오갈병(발생면적),0.0
2023,6,16,2,순천시,벼검은줄오갈병(감수율),0.0
2023,6,16,2,순천시,벼검은줄오갈병(피해율),0.0
2023,6,16,2,순천시,벼검은줄오갈병(발생면적률),0.0
2023,6,16,2,순천시,오갈병(발생면적),0.0
2023,6,16,2,순천시,오갈병(감수율),0.0
2023,6,16,2,순천시,오갈병(피해율),0.0
2023,6,16,2,순천시,오갈병(발생면적률),0.0
2023,6,16,2,순천시,이삭누룩병(발생추정면적),0.0
2023,6,16,2,순천시,이삭누룩병(감수율),0.0
2023,6,16,2,순천시,이삭누룩병(피해율),0.0
2023,6,16,2,순천시,이삭누룩병(발생면적율),0.0
2023,6,16,2,순천시,깨씨무늬병(발생추정면적),0.0
2023,6,16,2,순천시,깨씨무늬병(감수율),0.0
2023,6,16,2,순천시,깨씨무늬병(피해율),0.0
2023,6,16,2,순천시,깨씨무늬병(발생면적율),0.0
2023,6,16,2,순천시,벼잎벌레(발생추정면적),0.0
2023,6,16,2,순천시,벼잎벌레(감수율),0.0
2023,6,16,2,순천시,벼잎벌레(피해율),0.0
2023,6,16,2,순천시,벼잎벌레(발생면적율),0.0
2023,6,16,2,순천시,벼애잎굴파리(발생추정면적),0.0
2023,6,16,2,순천시,벼애잎굴파리(감수율),0.0
2023,6,16,2,순천시,벼애잎굴파리(피해율),0.0
2023,6,16,2,순천시,벼애잎굴파리(발생면적율),0.0
2023,6,16,2,순천시,벼줄기굴파리(발생추정면적),0.0
2023,6,16,2,순천시,벼줄기굴파리(감수율),0.0
2023,6,16,2,순천시,벼줄기굴파리(피해율),0.0
2023,6,16,2,순천시,벼줄기굴파리(발생면적율),0.0
2023,6,16,2,순천시,애멸구(발생추정면적),0.0
2023,6,16,2,순천시,애멸구(감수율),0.0
2023,6,16,2,순천시,애멸구(피해율),0.0
2023,6,16,2,순천시,애멸구(발생면적율),0.0
2023,6,16,2,순천시,끝동매미충(발생추정면적),0.0
2023,6,16,2,순천시,끝동매미충(감수율),0.0
2023,6,16,2,순천시,끝동매미충(피해율),0.0
2023,6,16,2,순천시,끝동매미충(발생면적율),0.0
2023,6,16,2,순천시,벼멸구(발생추정면적),0.0
2023,6,16,2,순천시,벼멸구(감수율),0.0
2023,6,16,2,순천시,벼멸구(피해율),0.0
2023,6,16,2,순천시,벼멸구(발생면적율),0.0
2023,6,16,2,순천시,흰등멸구(발생추정면적),0.0
2023,6,16,2,순천시,흰등멸구(감수율),0.0
2023,6,16,2,순천시,흰등멸구(피해율),0.0
2023,6,16,2,순천시,흰등멸구(발생면적율),0.0
2023,6,16,2,순천시,벼물바구미(발생추정면적),0.0
2023,6,16,2,순천시,벼물바구미(감수율),0.0
2023,6,16,2,순천시,벼물바구미(피해율),0.0
2023,6,16,2,순천시,벼물바구미(발생면적율),0.0
2023,6,16,2,순천시,혹명나방(발생추정면적),0.0
2023,6,16,2,순천시,혹명나방(감수율),0.0
2023,6,16,2,순천시,혹명나방(피해율),0.0
2023,6,16,2,순천시,혹명나방(발생면적율),0.0
2023,6,16,2,순천시,멸강나방(발생추정면적),0.0
2023,6,16,2,순천시,멸강나방(감수율),0.0
2023,6,16,2,순천시,멸강나방(피해율),0.0
2023,6,16,2,순천시,멸강나방(발생면적율),0.0
2023,6,16,2,순천시,먹노린재(발생추정면적),0.0
2023,6,16,2,순천시,먹노린재(감수율),0.0
2023,6,16,2,순천시,먹노린재(피해율),0.0
2023,6,16,2,순천시,먹노린재(발생면적율),0.0
2023,6,16,2,순천시,이화명나방1화기(발생면적),0.0
2023,6,16,2,순천시,이화명나방1화기(감수율),0.0
2023,6,16,2,순천시,이화명나방1화기(피해율),0.0
2023,6,16,2,순천시,이화명나방1화기(발생면적률),0.0
2023,6,16,2,순천시,이화명나방2화기(발생면적),0.0
2023,6,16,2,순천시,이화명나방2화기(감수율),0.0
2023,6,16,2,순천시,이화명나방2화기(피해율),0.0
2023,6,16,2,순천시,이화명나방2화기(발생면적률),0.0
2023,6,16,2,신안군,잎도열병(발생추정면적),0.0
2023,6,16,2,신안군,잎도열병(감수율),0.0
2023,6,16,2,신안군,잎도열병(피해율),0.0
2023,6,16,2,신안군,잎도열병(발생면적율),0.0
2023,6,16,2,신안군,이삭도열병(발생추정면적),0.0
2023,6,16,2,신안군,이삭도열병(감수율),0.0
2023,6,16,2,신안군,이삭도열병(피해율),0.0
2023,6,16,2,신안군,이삭도열병(발생면적율),0.0
2023,6,16,2,신안군,잎집무늬마름병(발생추정면적),0.0
2023,6,16,2,신안군,잎집무늬마름병(감수율),0.0
2023,6,16,2,신안군,잎집무늬마름병(피해율),0.0
2023,6,16,2,신안군,잎집무늬마름병(발생면적율),0.0
2023,6,16,2,신안군,흰잎마름병(발생추정면적),0.0
2023,6,16,2,신안군,흰잎마름병(감수율),0.0
2023,6,16,2,신안군,흰잎마름병(피해율),0.0
2023,6,16,2,신안군,흰잎마름병(발생면적율),0.0
2023,6,16,2,신안군,세균벼알마름병(발생추정면적),0.0
2023,6,16,2,신안군,세균벼알마름병(감수율),0.0
2023,6,16,2,신안군,세균벼알마름병(피해율),0.0
2023,6,16,2,신안군,세균벼알마름병(발생면적율),0.0
2023,6,16,2,신안군,줄무늬잎마름병(발생면적),0.0
2023,6,16,2,신안군,줄무늬잎마름병(감수율),0.0
2023,6,16,2,신안군,줄무늬잎마름병(피해율),0.0
2023,6,16,2,신안군,줄무늬잎마름병(발생면적률),0.0
2023,6,16,2,신안군,벼검은줄오갈병(발생면적),0.0
2023,6,16,2,신안군,벼검은줄오갈병(감수율),0.0
2023,6,16,2,신안군,벼검은줄오갈병(피해율),0.0
2023,6,16,2,신안군,벼검은줄오갈병(발생면적률),0.0
2023,6,16,2,신안군,오갈병(발생면적),0.0
2023,6,16,2,신안군,오갈병(감수율),0.0
2023,6,16,2,신안군,오갈병(피해율),0.0
2023,6,16,2,신안군,오갈병(발생면적률),0.0
2023,6,16,2,신안군,이삭누룩병(발생추정면적),0.0
2023,6,16,2,신안군,이삭누룩병(감수율),0.0
2023,6,16,2,신안군,이삭누룩병(피해율),0.0
2023,6,16,2,신안군,이삭누룩병(발생면적율),0.0
2023,6,16,2,신안군,깨씨무늬병(발생추정면적),0.0
2023,6,16,2,신안군,깨씨무늬병(감수율),0.0
2023,6,16,2,신안군,깨씨무늬병(피해율),0.0
2023,6,16,2,신안군,깨씨무늬병(발생면적율),0.0
2023,6,16,2,신안군,벼잎벌레(발생추정면적),0.0
2023,6,16,2,신안군,벼잎벌레(감수율),0.0
2023,6,16,2,신안군,벼잎벌레(피해율),0.0
2023,6,16,2,신안군,벼잎벌레(발생면적율),0.0
2023,6,16,2,신안군,벼애잎굴파리(발생추정면적),0.0
2023,6,16,2,신안군,벼애잎굴파리(감수율),0.0
2023,6,16,2,신안군,벼애잎굴파리(피해율),0.0
2023,6,16,2,신안군,벼애잎굴파리(발생면적율),0.0
2023,6,16,2,신안군,벼줄기굴파리(발생추정면적),0.0
2023,6,16,2,신안군,벼줄기굴파리(감수율),0.0
2023,6,16,2,신안군,벼줄기굴파리(피해율),0.0
2023,6,16,2,신안군,벼줄기굴파리(발생면적율),0.0
2023,6,16,2,신안군,애멸구(발생추정면적),0.0
2023,6,16,2,신안군,애멸구(감수율),0.0
2023,6,16,2,신안군,애멸구(피해율),0.0
2023,6,16,2,신안군,애멸구(발생면적율),0.0
2023,6,16,2,신안군,끝동매미충(발생추정면적),0.0
2023,6,16,2,신안군,끝동매미충(감수율),0.0
2023,6,16,2,신안군,끝동매미충(피해율),0.0
2023,6,16,2,신안군,끝동매미충(발생면적율),0.0
2023,6,16,2,신안군,벼멸구(발생추정면적),0.0
2023,6,16,2,신안군,벼멸구(감수율),0.0
2023,6,16,2,신안군,벼멸구(피해율),0.0
2023,6,16,2,신안군,벼멸구(발생면적율),0.0
2023,6,16,2,신안군,흰등멸구(발생추정면적),0.0
2023,6,16,2,신안군,흰등멸구(감수율),0.0
2023,6,16,2,신안군,흰등멸구(피해율),0.0
2023,6,16,2,신안군,흰등멸구(발생면적율),0.0
2023,6,16,2,신안군,벼물바구미(발생추정면적),0.0
2023,6,16,2,신안군,벼물바구미(감수율),0.0
2023,6,16,2,신안군,벼물바구미(피해율),0.0
2023,6,16,2,신안군,벼물바구미(발생면적율),0.0
2023,6,16,2,신안군,혹명나방(발생추정면적),0.0
2023,6,16,2,신안군,혹명나방(감수율),0.0
2023,6,16,2,신안군,혹명나방(피해율),0.0
2023,6,16,2,신안군,혹명나방(발생면적율),0.0
2023,6,16,2,신안군,멸강나방(발생추정면적),0.0
2023,6,16,2,신안군,멸강나방(감수율),0.0
2023,6,16,2,신안군,멸강나방(피해율),0.0
2023,6,16,2,신안군,멸강나방(발생면적율),0.0
2023,6,16,2,신안군,먹노린재(발생추정면적),0.0
2023,6,16,2,신안군,먹노린재(감수율),0.0
2023,6,16,2,신안군,먹노린재(피해율),0.0
2023,6,16,2,신안군,먹노린재(발생면적율),0.0
2023,6,16,2,신안군,이화명나방1화기(발생면적),0.0
2023,6,16,2,신안군,이화명나방1화기(감수율),0.0
2023,6,16,2,신안군,이화명나방1화기(피해율),0.0
2023,6,16,2,신안군,이화명나방1화기(발생면적률),0.0
2023,6,16,2,신안군,이화명나방2화기(발생면적),0.0
2023,6,16,2,신안군,이화명나방2화기(감수율),0.0
2023,6,16,2,신안군,이화명나방2화기(피해율),0.0
2023,6,16,2,신안군,이화명나방2화기(발생면적률),0.0
2023,6,16,2,여수시,잎도열병(발생추정면적),0.0
2023,6,16,2,여수시,잎도열병(감수율),0.0
2023,6,16,2,여수시,잎도열병(피해율),0.0
2023,6,16,2,여수시,잎도열병(발생면적율),0.0
2023,6,16,2,여수시,이삭도열병(발생추정면적),0.0
2023,6,16,2,여수시,이삭도열병(감수율),0.0
2023,6,16,2,여수시,이삭도열병(피해율),0.0
2023,6,16,2,여수시,이삭도열병(발생면적율),0.0
2023,6,16,2,여수시,잎집무늬마름병(발생추정면적),0.0
2023,6,16,2,여수시,잎집무늬마름병(감수율),0.0
2023,6,16,2,여수시,잎집무늬마름병(피해율),0.0
2023,6,16,2,여수시,잎집무늬마름병(발생면적율),0.0
2023,6,16,2,여수시,흰잎마름병(발생추정면적),0.0
2023,6,16,2,여수시,흰잎마름병(감수율),0.0
2023,6,16,2,여수시,흰잎마름병(피해율),0.0
2023,6,16,2,여수시,흰잎마름병(발생면적율),0.0
2023,6,16,2,여수시,세균벼알마름병(발생추정면적),0.0
2023,6,16,2,여수시,세균벼알마름병(감수율),0.0
2023,6,16,2,여수시,세균벼알마름병(피해율),0.0
2023,6,16,2,여수시,세균벼알마름병(발생면적율),0.0
2023,6,16,2,여수시,줄무늬잎마름병(발생면적),0.0
2023,6,16,2,여수시,줄무늬잎마름병(감수율),0.0
2023,6,16,2,여수시,줄무늬잎마름병(피해율),0.0
2023,6,16,2,여수시,줄무늬잎마름병(발생면적률),0.0
2023,6,16,2,여수시,벼검은줄오갈병(발생면적),0.0
2023,6,16,2,여수시,벼검은줄오갈병(감수율),0.0
2023,6,16,2,여수시,벼검은줄오갈병(피해율),0.0
2023,6,16,2,여수시,벼검은줄오갈병(발생면적률),0.0
2023,6,16,2,여수시,오갈병(발생면적),0.0
2023,6,16,2,여수시,오갈병(감수율),0.0
2023,6,16,2,여수시,오갈병(피해율),0.0
2023,6,16,2,여수시,오갈병(발생면적률),0.0
2023,6,16,2,여수시,이삭누룩병(발생추정면적),0.0
2023,6,16,2,여수시,이삭누룩병(감수율),0.0
2023,6,16,2,여수시,이삭누룩병(피해율),0.0
2023,6,16,2,여수시,이삭누룩병(발생면적율),0.0
2023,6,16,2,여수시,깨씨무늬병(발생추정면적),0.0
2023,6,16,2,여수시,깨씨무늬병(감수율),0.0
2023,6,16,2,여수시,깨씨무늬병(피해율),0.0
2023,6,16,2,여수시,깨씨무늬병(발생면적율),0.0
2023,6,16,2,여수시,벼잎벌레(발생추정면적),0.0
2023,6,16,2,여수시,벼잎벌레(감수율),0.0
2023,6,16,2,여수시,벼잎벌레(피해율),0.0
2023,6,16,2,여수시,벼잎벌레(발생면적율),0.0
2023,6,16,2,여수시,벼애잎굴파리(발생추정면적),0.0
2023,6,16,2,여수시,벼애잎굴파리(감수율),0.0
2023,6,16,2,여수시,벼애잎굴파리(피해율),0.0
2023,6,16,2,여수시,벼애잎굴파리(발생면적율),0.0
2023,6,16,2,여수시,벼줄기굴파리(발생추정면적),0.0
2023,6,16,2,여수시,벼줄기굴파리(감수율),0.0
2023,6,16,2,여수시,벼줄기굴파리(피해율),0.0
2023,6,16,2,여수시,벼줄기굴파리(발생면적율),0.0
2023,6,16,2,여수시,애멸구(발생추정면적),0.0
2023,6,16,2,여수시,애멸구(감수율),0.0
2023,6,16,2,여수시,애멸구(피해율),0.0
2023,6,16,2,여수시,애멸구(발생면적율),0.0
2023,6,16,2,여수시,끝동매미충(발생추정면적),0.0
2023,6,16,2,여수시,끝동매미충(감수율),0.0
2023,6,16,2,여수시,끝동매미충(피해율),0.0
2023,6,16,2,여수시,끝동매미충(발생면적율),0.0
2023,6,16,2,여수시,벼멸구(발생추정면적),0.0
2023,6,16,2,여수시,벼멸구(감수율),0.0
2023,6,16,2,여수시,벼멸구(피해율),0.0
2023,6,16,2,여수시,벼멸구(발생면적율),0.0
2023,6,16,2,여수시,흰등멸구(발생추정면적),0.0
2023,6,16,2,여수시,흰등멸구(감수율),0.0
2023,6,16,2,여수시,흰등멸구(피해율),0.0
2023,6,16,2,여수시,흰등멸구(발생면적율),0.0
2023,6,16,2,여수시,벼물바구미(발생추정면적),25.277
2023,6,16,2,여수시,벼물바구미(감수율),0.011
2023,6,16,2,여수시,벼물바구미(피해율),0.043
2023,6,16,2,여수시,벼물바구미(발생면적율),1.337
2023,6,16,2,여수시,혹명나방(발생추정면적),0.0
2023,6,16,2,여수시,혹명나방(감수율),0.0
2023,6,16,2,여수시,혹명나방(피해율),0.0
2023,6,16,2,여수시,혹명나방(발생면적율),0.0
2023,6,16,2,여수시,멸강나방(발생추정면적),0.0
2023,6,16,2,여수시,멸강나방(감수율),0.0
2023,6,16,2,여수시,멸강나방(피해율),0.0
2023,6,16,2,여수시,멸강나방(발생면적율),0.0
2023,6,16,2,여수시,먹노린재(발생추정면적),0.0
2023,6,16,2,여수시,먹노린재(감수율),0.0
2023,6,16,2,여수시,먹노린재(피해율),0.0
2023,6,16,2,여수시,먹노린재(발생면적율),0.0
2023,6,16,2,여수시,이화명나방1화기(발생면적),0.0
2023,6,16,2,여수시,이화명나방1화기(감수율),0.0
2023,6,16,2,여수시,이화명나방1화기(피해율),0.0
2023,6,16,2,여수시,이화명나방1화기(발생면적률),0.0
2023,6,16,2,여수시,이화명나방2화기(발생면적),0.0
2023,6,16,2,여수시,이화명나방2화기(감수율),0.0
2023,6,16,2,여수시,이화명나방2화기(피해율),0.0
2023,6,16,2,여수시,이화명나방2화기(발생면적률),0.0
2023,6,16,2,영광군,잎도열병(발생추정면적),0.0
2023,6,16,2,영광군,잎도열병(감수율),0.0
2023,6,16,2,영광군,잎도열병(피해율),0.0
2023,6,16,2,영광군,잎도열병(발생면적율),0.0
2023,6,16,2,영광군,이삭도열병(발생추정면적),0.0
2023,6,16,2,영광군,이삭도열병(감수율),0.0
2023,6,16,2,영광군,이삭도열병(피해율),0.0
2023,6,16,2,영광군,이삭도열병(발생면적율),0.0
2023,6,16,2,영광군,잎집무늬마름병(발생추정면적),0.0
2023,6,16,2,영광군,잎집무늬마름병(감수율),0.0
2023,6,16,2,영광군,잎집무늬마름병(피해율),0.0
2023,6,16,2,영광군,잎집무늬마름병(발생면적율),0.0
2023,6,16,2,영광군,흰잎마름병(발생추정면적),0.0
2023,6,16,2,영광군,흰잎마름병(감수율),0.0
2023,6,16,2,영광군,흰잎마름병(피해율),0.0
2023,6,16,2,영광군,흰잎마름병(발생면적율),0.0
2023,6,16,2,영광군,세균벼알마름병(발생추정면적),0.0
2023,6,16,2,영광군,세균벼알마름병(감수율),0.0
2023,6,16,2,영광군,세균벼알마름병(피해율),0.0
2023,6,16,2,영광군,세균벼알마름병(발생면적율),0.0
2023,6,16,2,영광군,줄무늬잎마름병(발생면적),0.0
2023,6,16,2,영광군,줄무늬잎마름병(감수율),0.0
2023,6,16,2,영광군,줄무늬잎마름병(피해율),0.0
2023,6,16,2,영광군,줄무늬잎마름병(발생면적률),0.0
2023,6,16,2,영광군,벼검은줄오갈병(발생면적),0.0
2023,6,16,2,영광군,벼검은줄오갈병(감수율),0.0
2023,6,16,2,영광군,벼검은줄오갈병(피해율),0.0
2023,6,16,2,영광군,벼검은줄오갈병(발생면적률),0.0
2023,6,16,2,영광군,오갈병(발생면적),0.0
2023,6,16,2,영광군,오갈병(감수율),0.0
2023,6,16,2,영광군,오갈병(피해율),0.0
2023,6,16,2,영광군,오갈병(발생면적률),0.0
2023,6,16,2,영광군,이삭누룩병(발생추정면적),0.0
2023,6,16,2,영광군,이삭누룩병(감수율),0.0
2023,6,16,2,영광군,이삭누룩병(피해율),0.0
2023,6,16,2,영광군,이삭누룩병(발생면적율),0.0
2023,6,16,2,영광군,깨씨무늬병(발생추정면적),0.0
2023,6,16,2,영광군,깨씨무늬병(감수율),0.0
2023,6,16,2,영광군,깨씨무늬병(피해율),0.0
2023,6,16,2,영광군,깨씨무늬병(발생면적율),0.0
2023,6,16,2,영광군,벼잎벌레(발생추정면적),0.0
2023,6,16,2,영광군,벼잎벌레(감수율),0.0
2023,6,16,2,영광군,벼잎벌레(피해율),0.0
2023,6,16,2,영광군,벼잎벌레(발생면적율),0.0
2023,6,16,2,영광군,벼애잎굴파리(발생추정면적),0.0
2023,6,16,2,영광군,벼애잎굴파리(감수율),0.0
2023,6,16,2,영광군,벼애잎굴파리(피해율),0.0
2023,6,16,2,영광군,벼애잎굴파리(발생면적율),0.0
2023,6,16,2,영광군,벼줄기굴파리(발생추정면적),0.0
2023,6,16,2,영광군,벼줄기굴파리(감수율),0.0
2023,6,16,2,영광군,벼줄기굴파리(피해율),0.0
2023,6,16,2,영광군,벼줄기굴파리(발생면적율),0.0
2023,6,16,2,영광군,애멸구(발생추정면적),0.0
2023,6,16,2,영광군,애멸구(감수율),0.0
2023,6,16,2,영광군,애멸구(피해율),0.0
2023,6,16,2,영광군,애멸구(발생면적율),0.0
2023,6,16,2,영광군,끝동매미충(발생추정면적),0.0
2023,6,16,2,영광군,끝동매미충(감수율),0.0
2023,6,16,2,영광군,끝동매미충(피해율),0.0
2023,6,16,2,영광군,끝동매미충(발생면적율),0.0
2023,6,16,2,영광군,벼멸구(발생추정면적),0.0
2023,6,16,2,영광군,벼멸구(감수율),0.0
2023,6,16,2,영광군,벼멸구(피해율),0.0
2023,6,16,2,영광군,벼멸구(발생면적율),0.0
2023,6,16,2,영광군,흰등멸구(발생추정면적),0.0
2023,6,16,2,영광군,흰등멸구(감수율),0.0
2023,6,16,2,영광군,흰등멸구(피해율),0.0
2023,6,16,2,영광군,흰등멸구(발생면적율),0.0
2023,6,16,2,영광군,벼물바구미(발생추정면적),0.0
2023,6,16,2,영광군,벼물바구미(감수율),0.0
2023,6,16,2,영광군,벼물바구미(피해율),0.0
2023,6,16,2,영광군,벼물바구미(발생면적율),0.0
2023,6,16,2,영광군,혹명나방(발생추정면적),0.0
2023,6,16,2,영광군,혹명나방(감수율),0.0
2023,6,16,2,영광군,혹명나방(피해율),0.0
2023,6,16,2,영광군,혹명나방(발생면적율),0.0
2023,6,16,2,영광군,멸강나방(발생추정면적),0.0
2023,6,16,2,영광군,멸강나방(감수율),0.0
2023,6,16,2,영광군,멸강나방(피해율),0.0
2023,6,16,2,영광군,멸강나방(발생면적율),0.0
2023,6,16,2,영광군,먹노린재(발생추정면적),0.0
2023,6,16,2,영광군,먹노린재(감수율),0.0
2023,6,16,2,영광군,먹노린재(피해율),0.0
2023,6,16,2,영광군,먹노린재(발생면적율),0.0
2023,6,16,2,영광군,이화명나방1화기(발생면적),0.0
2023,6,16,2,영광군,이화명나방1화기(감수율),0.0
2023,6,16,2,영광군,이화명나방1화기(피해율),0.0
2023,6,16,2,영광군,이화명나방1화기(발생면적률),0.0
2023,6,16,2,영광군,이화명나방2화기(발생면적),0.0
2023,6,16,2,영광군,이화명나방2화기(감수율),0.0
2023,6,16,2,영광군,이화명나방2화기(피해율),0.0
2023,6,16,2,영광군,이화명나방2화기(발생면적률),0.0
2023,6,16,2,영암군,잎도열병(발생추정면적),0.0
2023,6,16,2,영암군,잎도열병(감수율),0.0
2023,6,16,2,영암군,잎도열병(피해율),0.0
2023,6,16,2,영암군,잎도열병(발생면적율),0.0
2023,6,16,2,영암군,이삭도열병(발생추정면적),0.0
2023,6,16,2,영암군,이삭도열병(감수율),0.0
2023,6,16,2,영암군,이삭도열병(피해율),0.0
2023,6,16,2,영암군,이삭도열병(발생면적율),0.0
2023,6,16,2,영암군,잎집무늬마름병(발생추정면적),0.0
2023,6,16,2,영암군,잎집무늬마름병(감수율),0.0
2023,6,16,2,영암군,잎집무늬마름병(피해율),0.0
2023,6,16,2,영암군,잎집무늬마름병(발생면적율),0.0
2023,6,16,2,영암군,흰잎마름병(발생추정면적),0.0
2023,6,16,2,영암군,흰잎마름병(감수율),0.0
2023,6,16,2,영암군,흰잎마름병(피해율),0.0
2023,6,16,2,영암군,흰잎마름병(발생면적율),0.0
2023,6,16,2,영암군,세균벼알마름병(발생추정면적),0.0
2023,6,16,2,영암군,세균벼알마름병(감수율),0.0
2023,6,16,2,영암군,세균벼알마름병(피해율),0.0
2023,6,16,2,영암군,세균벼알마름병(발생면적율),0.0
